job_number;submit_time;year;month;day;day_of_week;hour;minute;second;runtime;nodes_alloc;user;user_group;executable_num;hours;minutes;seconds;month.1;month.2;year.1;day_of_week.1
1156;293478;1993;10;4;1;9;31;21;251;32;16;2;21;9;31;21;4;10;1993;1
1159;294245;1993;10;4;1;9;44;8;177;32;16;2;21;9;44;8;4;10;1993;1
1167;294976;1993;10;4;1;9;56;19;200;32;16;2;21;9;56;19;4;10;1993;1
1169;295588;1993;10;4;1;10;6;31;20;1;22;1;25;10;6;31;4;10;1993;1
1176;296581;1993;10;4;1;10;23;4;29;1;15;1;12;10;23;4;4;10;1993;1
1177;296629;1993;10;4;1;10;23;52;1102;1;5;2;11;10;23;52;4;10;1993;1
1179;297123;1993;10;4;1;10;32;6;281;1;4;1;4;10;32;6;4;10;1993;1
1181;297211;1993;10;4;1;10;33;34;43;1;15;1;9;10;33;34;4;10;1993;1
1183;297331;1993;10;4;1;10;35;34;24;1;15;1;9;10;35;34;4;10;1993;1
1185;297408;1993;10;4;1;10;36;51;103;1;4;1;4;10;36;51;4;10;1993;1
1190;297588;1993;10;4;1;10;39;51;24;1;15;1;12;10;39;51;4;10;1993;1
1191;297648;1993;10;4;1;10;40;51;24;32;16;2;21;10;40;51;4;10;1993;1
1192;297729;1993;10;4;1;10;42;12;0;1;4;1;4;10;42;12;4;10;1993;1
1193;297859;1993;10;4;1;10;44;22;25;4;22;1;25;10;44;22;4;10;1993;1
1199;299481;1993;10;4;1;11;11;24;179;128;14;2;26;11;11;24;4;10;1993;1
1201;299684;1993;10;4;1;11;14;47;24;1;4;1;4;11;14;47;4;10;1993;1
1202;299687;1993;10;4;1;11;14;50;4;1;14;2;1;11;14;50;4;10;1993;1
1203;299745;1993;10;4;1;11;15;48;4354;64;4;1;3;11;15;48;4;10;1993;1
1204;299753;1993;10;4;1;11;15;56;11;4;5;2;5;11;15;56;4;10;1993;1
1205;299780;1993;10;4;1;11;16;23;14;8;5;2;5;11;16;23;4;10;1993;1
1206;299858;1993;10;4;1;11;17;41;18;16;5;2;5;11;17;41;4;10;1993;1
1207;299958;1993;10;4;1;11;19;21;5;1;5;2;9;11;19;21;4;10;1993;1
1208;300099;1993;10;4;1;11;21;42;8;1;5;2;12;11;21;42;4;10;1993;1
1210;300330;1993;10;4;1;11;25;33;116;32;10;1;10;11;25;33;4;10;1993;1
1211;300458;1993;10;4;1;11;27;41;4464;32;10;1;10;11;27;41;4;10;1993;1
1213;300919;1993;10;4;1;11;35;22;110;32;14;2;26;11;35;22;4;10;1993;1
1215;301147;1993;10;4;1;11;39;10;89;32;14;2;26;11;39;10;4;10;1993;1
1216;301261;1993;10;4;1;11;41;4;10;4;5;2;5;11;41;4;4;10;1993;1
1217;301298;1993;10;4;1;11;41;41;10;8;5;2;5;11;41;41;4;10;1993;1
1218;301324;1993;10;4;1;11;42;7;6;1;5;2;9;11;42;7;4;10;1993;1
1219;301384;1993;10;4;1;11;43;7;11;8;5;2;5;11;43;7;4;10;1993;1
1221;301742;1993;10;4;1;11;49;5;40;8;5;2;11;11;49;5;4;10;1993;1
1222;301838;1993;10;4;1;11;50;41;24;2;23;1;27;11;50;41;4;10;1993;1
1223;301877;1993;10;4;1;11;51;20;7;1;5;2;12;11;51;20;4;10;1993;1
1224;301989;1993;10;4;1;11;53;12;24;2;23;1;27;11;53;12;4;10;1993;1
1226;302244;1993;10;4;1;11;57;27;213;32;16;2;21;11;57;27;4;10;1993;1
1227;302686;1993;10;4;1;12;4;49;1599;32;21;1;-1;12;4;49;4;10;1993;1
1228;304107;1993;10;4;1;12;28;30;22;1;4;1;4;12;28;30;4;10;1993;1
1229;304161;1993;10;4;1;12;29;24;212;32;16;2;21;12;29;24;4;10;1993;1
1235;305127;1993;10;4;1;12;45;30;29;1;15;1;12;12;45;30;4;10;1993;1
1236;305146;1993;10;4;1;12;45;49;227;32;16;2;21;12;45;49;4;10;1993;1
1241;305375;1993;10;4;1;12;49;38;24;1;15;1;12;12;49;38;4;10;1993;1
1242;305416;1993;10;4;1;12;50;19;110;4;15;1;19;12;50;19;4;10;1993;1
1243;305439;1993;10;4;1;12;50;42;2487;2;15;1;20;12;50;42;4;10;1993;1
1245;306073;1993;10;4;1;13;1;16;21;1;4;1;4;13;1;16;4;10;1993;1
1246;306123;1993;10;4;1;13;2;6;341;64;4;1;3;13;2;6;4;10;1993;1
1253;306807;1993;10;4;1;13;13;30;3;1;20;1;28;13;13;30;4;10;1993;1
1254;306911;1993;10;4;1;13;15;14;65;1;20;1;28;13;15;14;4;10;1993;1
1255;306992;1993;10;4;1;13;16;35;5;1;20;1;28;13;16;35;4;10;1993;1
1256;307072;1993;10;4;1;13;17;55;58;8;24;1;29;13;17;55;4;10;1993;1
1257;307092;1993;10;4;1;13;18;15;7;1;20;1;28;13;18;15;4;10;1993;1
1258;307123;1993;10;4;1;13;18;46;160;1;22;1;30;13;18;46;4;10;1993;1
1260;307273;1993;10;4;1;13;21;16;3;1;20;1;28;13;21;16;4;10;1993;1
1261;307319;1993;10;4;1;13;22;2;10;1;20;1;28;13;22;2;4;10;1993;1
1262;307335;1993;10;4;1;13;22;18;32;1;20;1;28;13;22;18;4;10;1993;1
1263;307372;1993;10;4;1;13;22;55;21;2;20;1;28;13;22;55;4;10;1993;1
1264;307403;1993;10;4;1;13;23;26;194;1;15;1;12;13;23;26;4;10;1993;1
1265;307406;1993;10;4;1;13;23;29;78;16;20;1;28;13;23;29;4;10;1993;1
1266;307432;1993;10;4;1;13;23;55;28;8;24;1;29;13;23;55;4;10;1993;1
1267;307474;1993;10;4;1;13;24;37;37;8;24;1;29;13;24;37;4;10;1993;1
1268;307511;1993;10;4;1;13;25;14;121;32;20;1;28;13;25;14;4;10;1993;1
1269;307572;1993;10;4;1;13;26;15;64;8;24;1;29;13;26;15;4;10;1993;1
1270;307579;1993;10;4;1;13;26;22;173;64;12;2;31;13;26;22;4;10;1993;1
1271;307662;1993;10;4;1;13;27;45;183;1;22;1;32;13;27;45;4;10;1993;1
1273;307750;1993;10;4;1;13;29;13;43;32;20;1;28;13;29;13;4;10;1993;1
1274;307963;1993;10;4;1;13;32;46;181;4;15;1;19;13;32;46;4;10;1993;1
1275;307984;1993;10;4;1;13;33;7;162;2;15;1;20;13;33;7;4;10;1993;1
1277;308071;1993;10;4;1;13;34;34;236;2;22;1;32;13;34;34;4;10;1993;1
1280;308184;1993;10;4;1;13;36;27;27;1;15;1;9;13;36;27;4;10;1993;1
1281;308229;1993;10;4;1;13;37;12;40;1;15;1;9;13;37;12;4;10;1993;1
1284;308464;1993;10;4;1;13;41;7;217;4;22;1;32;13;41;7;4;10;1993;1
1286;308847;1993;10;4;1;13;47;30;248;8;22;1;32;13;47;30;4;10;1993;1
1295;310903;1993;10;4;1;14;21;46;28;1;15;1;12;14;21;46;4;10;1993;1
1302;311601;1993;10;4;1;14;33;24;179;1;22;1;32;14;33;24;4;10;1993;1
1303;311872;1993;10;4;1;14;37;55;275;2;22;1;32;14;37;55;4;10;1993;1
1304;311908;1993;10;4;1;14;38;31;282;4;22;1;33;14;38;31;4;10;1993;1
1306;312238;1993;10;4;1;14;44;1;270;8;22;1;32;14;44;1;4;10;1993;1
1307;312326;1993;10;4;1;14;45;29;347;16;22;1;33;14;45;29;4;10;1993;1
1309;312472;1993;10;4;1;14;47;55;239;4;15;1;19;14;47;55;4;10;1993;1
1311;312494;1993;10;4;1;14;48;17;219;2;15;1;20;14;48;17;4;10;1993;1
1314;312619;1993;10;4;1;14;50;22;453;32;22;1;32;14;50;22;4;10;1993;1
1316;312858;1993;10;4;1;14;54;21;9005;8;22;1;33;14;54;21;4;10;1993;1
1319;313844;1993;10;4;1;15;10;47;31;1;22;1;34;15;10;47;4;10;1993;1
1320;313898;1993;10;4;1;15;11;41;298;16;25;1;35;15;11;41;4;10;1993;1
1321;313938;1993;10;4;1;15;12;21;23;2;22;1;34;15;12;21;4;10;1993;1
1323;313950;1993;10;4;1;15;12;33;43;1;15;1;12;15;12;33;4;10;1993;1
1324;313997;1993;10;4;1;15;13;20;29;4;22;1;34;15;13;20;4;10;1993;1
1327;314072;1993;10;4;1;15;14;35;706;4;15;1;19;15;14;35;4;10;1993;1
1328;314079;1993;10;4;1;15;14;42;22;8;22;1;34;15;14;42;4;10;1993;1
1329;314101;1993;10;4;1;15;15;4;679;2;15;1;20;15;15;4;4;10;1993;1
1331;314152;1993;10;4;1;15;15;55;28;16;22;1;34;15;15;55;4;10;1993;1
1332;314161;1993;10;4;1;15;16;4;8;1;13;1;36;15;16;4;4;10;1993;1
1333;314209;1993;10;4;1;15;16;52;31;1;13;1;36;15;16;52;4;10;1993;1
1334;314255;1993;10;4;1;15;17;38;37;16;22;1;34;15;17;38;4;10;1993;1
1336;314336;1993;10;4;1;15;18;59;25;32;22;1;34;15;18;59;4;10;1993;1
1338;314993;1993;10;4;1;15;29;56;35;1;15;1;9;15;29;56;4;10;1993;1
1339;315069;1993;10;4;1;15;31;12;42;1;15;1;9;15;31;12;4;10;1993;1
1341;315206;1993;10;4;1;15;33;29;617;4;15;1;19;15;33;29;4;10;1993;1
1342;315227;1993;10;4;1;15;33;50;598;2;15;1;20;15;33;50;4;10;1993;1
1348;315975;1993;10;4;1;15;46;18;217;32;12;2;14;15;46;18;4;10;1993;1
1350;316474;1993;10;4;1;15;54;37;237;64;16;2;21;15;54;37;4;10;1993;1
1351;316747;1993;10;4;1;15;59;10;236;64;16;2;21;15;59;10;4;10;1993;1
1352;317827;1993;10;4;1;16;17;10;29;1;22;1;34;16;17;10;4;10;1993;1
1353;318250;1993;10;4;1;16;24;13;225;64;16;2;21;16;24;13;4;10;1993;1
1354;319254;1993;10;4;1;16;40;57;9;1;7;1;9;16;40;57;4;10;1993;1
1355;319284;1993;10;4;1;16;41;27;107;4;7;1;37;16;41;27;4;10;1993;1
1356;319404;1993;10;4;1;16;43;27;1001;1;6;1;6;16;43;27;4;10;1993;1
1357;319586;1993;10;4;1;16;46;29;2926;64;4;1;3;16;46;29;4;10;1993;1
1358;320276;1993;10;4;1;16;57;59;31;2;7;1;37;16;57;59;4;10;1993;1
1359;320363;1993;10;4;1;16;59;26;18;2;7;1;7;16;59;26;4;10;1993;1
1360;320420;1993;10;4;1;17;0;23;12;1;4;1;4;17;0;23;4;10;1993;1
1361;320751;1993;10;4;1;17;5;54;13;1;4;1;4;17;5;54;4;10;1993;1
1362;322153;1993;10;4;1;17;29;16;13;2;7;1;37;17;29;16;4;10;1993;1
1363;322260;1993;10;4;1;17;31;3;32;2;7;1;7;17;31;3;4;10;1993;1
1364;322293;1993;10;4;1;17;31;36;11;1;4;1;4;17;31;36;4;10;1993;1
1365;322310;1993;10;4;1;17;31;53;19;2;7;1;37;17;31;53;4;10;1993;1
1366;322412;1993;10;4;1;17;33;35;4;1;7;1;9;17;33;35;4;10;1993;1
1367;322514;1993;10;4;1;17;35;17;11;1;4;1;4;17;35;17;4;10;1993;1
1368;322556;1993;10;4;1;17;35;59;1527;64;4;1;3;17;35;59;4;10;1993;1
1369;322736;1993;10;4;1;17;38;59;8;1;7;1;9;17;38;59;4;10;1993;1
1370;322745;1993;10;4;1;17;39;8;30;2;7;1;37;17;39;8;4;10;1993;1
1371;322801;1993;10;4;1;17;40;4;16;2;7;1;7;17;40;4;4;10;1993;1
1372;322912;1993;10;4;1;17;41;55;38;2;7;1;37;17;41;55;4;10;1993;1
1373;323478;1993;10;4;1;17;51;21;14;2;7;1;37;17;51;21;4;10;1993;1
1374;323510;1993;10;4;1;17;51;53;20;2;7;1;7;17;51;53;4;10;1993;1
1375;324063;1993;10;4;1;18;1;6;5;1;4;1;4;18;1;6;4;10;1993;1
1376;324084;1993;10;4;1;18;1;27;10;1;4;1;4;18;1;27;4;10;1993;1
1377;324147;1993;10;4;1;18;2;30;16;2;7;1;7;18;2;30;4;10;1993;1
1378;324210;1993;10;4;1;18;3;33;4765;64;4;1;3;18;3;33;4;10;1993;1
1379;324231;1993;10;4;1;18;3;54;28;2;7;1;7;18;3;54;4;10;1993;1
1380;324302;1993;10;4;1;18;5;5;17;1;9;2;9;18;5;5;4;10;1993;1
1381;324474;1993;10;4;1;18;7;57;21;2;7;1;7;18;7;57;4;10;1993;1
1382;324516;1993;10;4;1;18;8;39;26;2;7;1;37;18;8;39;4;10;1993;1
1383;328978;1993;10;4;1;19;23;1;11;1;4;1;4;19;23;1;4;10;1993;1
1384;330048;1993;10;4;1;19;40;51;105;16;25;1;38;19;40;51;4;10;1993;1
1385;330287;1993;10;4;1;19;44;50;23;1;25;1;39;19;44;50;4;10;1993;1
1386;330336;1993;10;4;1;19;45;39;25;1;25;1;40;19;45;39;4;10;1993;1
1387;330393;1993;10;4;1;19;46;36;90;1;25;1;41;19;46;36;4;10;1993;1
1388;330516;1993;10;4;1;19;48;39;39;16;25;1;42;19;48;39;4;10;1993;1
1389;330656;1993;10;4;1;19;50;59;29;16;25;1;42;19;50;59;4;10;1993;1
1390;330729;1993;10;4;1;19;52;12;46;16;25;1;42;19;52;12;4;10;1993;1
1391;331055;1993;10;4;1;19;57;38;222;16;25;1;42;19;57;38;4;10;1993;1
1392;331206;1993;10;4;1;20;0;9;6540;64;4;1;-1;20;0;9;4;10;1993;1
1393;331334;1993;10;4;1;20;2;17;438;16;25;1;42;20;2;17;4;10;1993;1
1394;332466;1993;10;4;1;20;21;9;2712;32;10;1;10;20;21;9;4;10;1993;1
1395;332618;1993;10;4;1;20;23;41;8;2;26;1;43;20;23;41;4;10;1993;1
1396;332638;1993;10;4;1;20;24;1;640;4;15;1;19;20;24;1;4;10;1993;1
1397;332660;1993;10;4;1;20;24;23;620;2;15;1;20;20;24;23;4;10;1993;1
1398;333079;1993;10;4;1;20;31;22;9;2;26;1;43;20;31;22;4;10;1993;1
1399;333209;1993;10;4;1;20;33;32;8;2;26;1;44;20;33;32;4;10;1993;1
1400;333355;1993;10;4;1;20;35;58;10;2;26;1;44;20;35;58;4;10;1993;1
1401;333612;1993;10;4;1;20;40;15;553;4;15;1;19;20;40;15;4;10;1993;1
1402;333634;1993;10;4;1;20;40;37;533;2;15;1;20;20;40;37;4;10;1993;1
1403;334688;1993;10;4;1;20;58;11;2373;16;8;1;-1;20;58;11;4;10;1993;1
1404;337397;1993;10;4;1;21;43;20;9;1;4;1;2;21;43;20;4;10;1993;1
1405;337751;1993;10;4;1;21;49;14;0;128;1;1;-1;21;49;14;4;10;1993;1
1406;348686;1993;10;5;2;0;51;29;0;128;2;1;-1;0;51;29;5;10;1993;2
1408;350243;1993;10;5;2;1;17;26;10926;64;4;1;-1;1;17;26;5;10;1993;2
1409;350272;1993;10;5;2;1;17;55;46;1;15;1;12;1;17;55;5;10;1993;2
1411;350360;1993;10;5;2;1;19;23;826;4;15;1;19;1;19;23;5;10;1993;2
1413;350381;1993;10;5;2;1;19;44;808;2;15;1;20;1;19;44;5;10;1993;2
1533;363269;1993;10;5;2;4;54;32;3722;32;21;1;-1;4;54;32;5;10;1993;2
1589;369203;1993;10;5;2;6;33;26;10;1;4;1;4;6;33;26;5;10;1993;2
1590;369323;1993;10;5;2;6;35;26;273;64;4;1;3;6;35;26;5;10;1993;2
1593;369600;1993;10;5;2;6;40;3;31;64;4;1;4;6;40;3;5;10;1993;2
1594;369610;1993;10;5;2;6;40;13;15;1;4;1;2;6;40;13;5;10;1993;2
1595;369674;1993;10;5;2;6;41;17;17;1;4;1;4;6;41;17;5;10;1993;2
1596;369729;1993;10;5;2;6;42;12;277;64;4;1;3;6;42;12;5;10;1993;2
1603;370012;1993;10;5;2;6;46;55;51;64;4;1;4;6;46;55;5;10;1993;2
1604;370014;1993;10;5;2;6;46;57;12;1;4;1;2;6;46;57;5;10;1993;2
1605;370038;1993;10;5;2;6;47;21;18;1;4;1;2;6;47;21;5;10;1993;2
1610;370220;1993;10;5;2;6;50;23;817;64;4;1;3;6;50;23;5;10;1993;2
1614;371068;1993;10;5;2;7;4;31;3747;64;4;1;3;7;4;31;5;10;1993;2
1643;373971;1993;10;5;2;7;52;54;31;4;5;2;5;7;52;54;5;10;1993;2
1644;374014;1993;10;5;2;7;53;37;47;8;5;2;5;7;53;37;5;10;1993;2
1648;374233;1993;10;5;2;7;57;16;5;1;5;2;9;7;57;16;5;10;1993;2
1649;374303;1993;10;5;2;7;58;26;4;1;5;2;12;7;58;26;5;10;1993;2
1656;375042;1993;10;5;2;8;10;45;2307;64;4;1;3;8;10;45;5;10;1993;2
1661;375581;1993;10;5;2;8;19;44;1957;1;6;1;6;8;19;44;5;10;1993;2
1664;375967;1993;10;5;2;8;26;10;11;1;4;1;4;8;26;10;5;10;1993;2
1666;376287;1993;10;5;2;8;31;30;2424;16;8;1;8;8;31;30;5;10;1993;2
1673;377294;1993;10;5;2;8;48;17;10;1;4;1;4;8;48;17;5;10;1993;2
1674;377378;1993;10;5;2;8;49;41;2280;64;4;1;3;8;49;41;5;10;1993;2
1675;377509;1993;10;5;2;8;51;52;161;8;19;1;23;8;51;52;5;10;1993;2
1678;378299;1993;10;5;2;9;5;2;12;1;9;2;9;9;5;2;5;10;1993;2
1685;379294;1993;10;5;2;9;21;37;1249;32;10;1;10;9;21;37;5;10;1993;2
1686;379490;1993;10;5;2;9;24;53;40;2;7;1;7;9;24;53;5;10;1993;2
1688;379623;1993;10;5;2;9;27;6;10;1;4;1;4;9;27;6;5;10;1993;2
1689;379689;1993;10;5;2;9;28;12;1210;64;4;1;3;9;28;12;5;10;1993;2
1690;379758;1993;10;5;2;9;29;21;58;2;7;1;37;9;29;21;5;10;1993;2
1695;380143;1993;10;5;2;9;35;46;207;4;7;1;7;9;35;46;5;10;1993;2
1697;380353;1993;10;5;2;9;39;16;6;1;7;1;9;9;39;16;5;10;1993;2
1698;380382;1993;10;5;2;9;39;45;239;32;16;2;45;9;39;45;5;10;1993;2
1699;380564;1993;10;5;2;9;42;47;2008;32;7;1;10;9;42;47;5;10;1993;2
1700;380638;1993;10;5;2;9;44;1;1933;4;7;1;18;9;44;1;5;10;1993;2
1702;380903;1993;10;5;2;9;48;26;14;1;4;1;4;9;48;26;5;10;1993;2
1703;380906;1993;10;5;2;9;48;29;4441;32;10;1;10;9;48;29;5;10;1993;2
1704;381085;1993;10;5;2;9;51;28;22;1;4;1;4;9;51;28;5;10;1993;2
1706;381368;1993;10;5;2;9;56;11;137;16;27;1;46;9;56;11;5;10;1993;2
1707;381472;1993;10;5;2;9;57;55;3600;32;4;1;-1;9;57;55;5;10;1993;2
1709;381502;1993;10;5;2;9;58;25;32;1;4;1;4;9;58;25;5;10;1993;2
1714;382149;1993;10;5;2;10;9;12;5;1;7;1;9;10;9;12;5;10;1993;2
1716;382603;1993;10;5;2;10;16;46;27;1;15;1;12;10;16;46;5;10;1993;2
1718;382779;1993;10;5;2;10;19;42;4306;4;15;1;19;10;19;42;5;10;1993;2
1719;382801;1993;10;5;2;10;20;4;4284;2;15;1;20;10;20;4;5;10;1993;2
1720;382827;1993;10;5;2;10;20;30;3;32;7;1;10;10;20;30;5;10;1993;2
1721;382846;1993;10;5;2;10;20;49;18;1;4;1;4;10;20;49;5;10;1993;2
1726;383401;1993;10;5;2;10;30;4;16;1;4;1;4;10;30;4;5;10;1993;2
1729;384425;1993;10;5;2;10;47;8;14;1;4;1;4;10;47;8;5;10;1993;2
1730;384531;1993;10;5;2;10;48;54;52;16;16;2;21;10;48;54;5;10;1993;2
1731;384584;1993;10;5;2;10;49;47;84;16;16;2;45;10;49;47;5;10;1993;2
1735;384783;1993;10;5;2;10;53;6;39;16;16;2;21;10;53;6;5;10;1993;2
1737;385224;1993;10;5;2;11;0;27;1859;32;7;1;10;11;0;27;5;10;1993;2
1738;385295;1993;10;5;2;11;1;38;1790;4;7;1;18;11;1;38;5;10;1993;2
1740;385395;1993;10;5;2;11;3;18;60;16;16;2;21;11;3;18;5;10;1993;2
1741;385413;1993;10;5;2;11;3;36;64;16;16;2;45;11;3;36;5;10;1993;2
1742;385553;1993;10;5;2;11;5;56;1532;32;4;1;-1;11;5;56;5;10;1993;2
1743;385567;1993;10;5;2;11;6;10;70;16;16;2;21;11;6;10;5;10;1993;2
1744;385726;1993;10;5;2;11;8;49;5;16;16;2;21;11;8;49;5;10;1993;2
1745;385734;1993;10;5;2;11;8;57;157;16;16;2;45;11;8;57;5;10;1993;2
1747;385897;1993;10;5;2;11;11;40;53;16;16;2;21;11;11;40;5;10;1993;2
1748;385953;1993;10;5;2;11;12;36;92;16;16;2;45;11;12;36;5;10;1993;2
1749;386046;1993;10;5;2;11;14;9;85;16;16;2;21;11;14;9;5;10;1993;2
1756;386922;1993;10;5;2;11;28;45;163;16;8;1;8;11;28;45;5;10;1993;2
1757;387844;1993;10;5;2;11;44;7;179;128;14;2;26;11;44;7;5;10;1993;2
1758;388027;1993;10;5;2;11;47;10;292;32;7;1;10;11;47;10;5;10;1993;2
1759;388069;1993;10;5;2;11;47;52;17;1;7;1;9;11;47;52;5;10;1993;2
1760;388089;1993;10;5;2;11;48;12;231;4;7;1;18;11;48;12;5;10;1993;2
1762;388323;1993;10;5;2;11;52;6;107;32;7;1;10;11;52;6;5;10;1993;2
1763;388375;1993;10;5;2;11;52;58;16;1;7;1;9;11;52;58;5;10;1993;2
1764;388398;1993;10;5;2;11;53;21;32;4;7;1;18;11;53;21;5;10;1993;2
1765;388440;1993;10;5;2;11;54;3;266;32;7;1;10;11;54;3;5;10;1993;2
1766;388502;1993;10;5;2;11;55;5;205;4;7;1;18;11;55;5;5;10;1993;2
1767;388628;1993;10;5;2;11;57;11;6;1;7;1;9;11;57;11;5;10;1993;2
1768;388754;1993;10;5;2;11;59;17;3602;32;4;1;-1;11;59;17;5;10;1993;2
1770;388775;1993;10;5;2;11;59;38;93;32;7;1;10;11;59;38;5;10;1993;2
1771;388779;1993;10;5;2;11;59;42;221;32;12;2;14;11;59;42;5;10;1993;2
1772;388851;1993;10;5;2;12;0;54;31;4;7;1;18;12;0;54;5;10;1993;2
1773;388897;1993;10;5;2;12;1;40;8;1;7;1;9;12;1;40;5;10;1993;2
1774;389092;1993;10;5;2;12;4;55;452;32;7;1;10;12;4;55;5;10;1993;2
1776;389149;1993;10;5;2;12;5;52;396;4;7;1;18;12;5;52;5;10;1993;2
1781;389371;1993;10;5;2;12;9;34;4;1;12;2;12;12;9;34;5;10;1993;2
1782;389763;1993;10;5;2;12;16;6;8;1;7;1;9;12;16;6;5;10;1993;2
1783;389765;1993;10;5;2;12;16;8;105;64;14;2;26;12;16;8;5;10;1993;2
1785;389844;1993;10;5;2;12;17;27;497;32;7;1;10;12;17;27;5;10;1993;2
1786;389903;1993;10;5;2;12;18;26;440;4;7;1;18;12;18;26;5;10;1993;2
1787;390074;1993;10;5;2;12;21;17;31;1;15;1;12;12;21;17;5;10;1993;2
1788;390119;1993;10;5;2;12;22;2;59;4;15;1;19;12;22;2;5;10;1993;2
1789;390150;1993;10;5;2;12;22;33;29;2;15;1;20;12;22;33;5;10;1993;2
1791;390285;1993;10;5;2;12;24;48;48;4;15;1;19;12;24;48;5;10;1993;2
1792;390304;1993;10;5;2;12;25;7;52;1;19;1;47;12;25;7;5;10;1993;2
1793;390307;1993;10;5;2;12;25;10;26;2;15;1;20;12;25;10;5;10;1993;2
1794;390392;1993;10;5;2;12;26;35;47;4;15;1;19;12;26;35;5;10;1993;2
1795;390413;1993;10;5;2;12;26;56;26;2;15;1;20;12;26;56;5;10;1993;2
1799;390734;1993;10;5;2;12;32;17;1661;4;15;1;19;12;32;17;5;10;1993;2
1800;390755;1993;10;5;2;12;32;38;1640;2;15;1;20;12;32;38;5;10;1993;2
1803;391147;1993;10;5;2;12;39;10;51;1;19;1;47;12;39;10;5;10;1993;2
1806;391925;1993;10;5;2;12;52;8;28;32;10;1;10;12;52;8;5;10;1993;2
1807;391963;1993;10;5;2;12;52;46;29;32;10;1;10;12;52;46;5;10;1993;2
1808;392017;1993;10;5;2;12;53;40;4428;32;10;1;10;12;53;40;5;10;1993;2
1809;392025;1993;10;5;2;12;53;48;29;1;15;1;9;12;53;48;5;10;1993;2
1815;392403;1993;10;5;2;13;0;6;645;4;15;1;19;13;0;6;5;10;1993;2
1816;392414;1993;10;5;2;13;0;17;3562;32;4;1;-1;13;0;17;5;10;1993;2
1817;392425;1993;10;5;2;13;0;28;624;2;15;1;20;13;0;28;5;10;1993;2
1818;392718;1993;10;5;2;13;5;21;28;1;15;1;9;13;5;21;5;10;1993;2
1819;392755;1993;10;5;2;13;5;58;28;1;15;1;9;13;5;58;5;10;1993;2
1821;393065;1993;10;5;2;13;11;8;2958;4;15;1;19;13;11;8;5;10;1993;2
1822;393095;1993;10;5;2;13;11;38;2928;2;15;1;20;13;11;38;5;10;1993;2
1829;394410;1993;10;5;2;13;33;33;35;1;15;1;9;13;33;33;5;10;1993;2
1831;394601;1993;10;5;2;13;36;44;29;1;15;1;9;13;36;44;5;10;1993;2
1836;395474;1993;10;5;2;13;51;17;33;1;22;1;48;13;51;17;5;10;1993;2
1837;395554;1993;10;5;2;13;52;37;46;2;12;2;49;13;52;37;5;10;1993;2
1838;395556;1993;10;5;2;13;52;39;45;2;12;2;50;13;52;39;5;10;1993;2
1839;395559;1993;10;5;2;13;52;42;42;2;12;2;51;13;52;42;5;10;1993;2
1840;395650;1993;10;5;2;13;54;13;29;1;15;1;9;13;54;13;5;10;1993;2
1841;395724;1993;10;5;2;13;55;27;24;1;4;1;2;13;55;27;5;10;1993;2
1842;395725;1993;10;5;2;13;55;28;37;1;15;1;9;13;55;28;5;10;1993;2
1844;395809;1993;10;5;2;13;56;52;45;1;15;1;9;13;56;52;5;10;1993;2
1846;396021;1993;10;5;2;14;0;24;21;1;22;1;52;14;0;24;5;10;1993;2
1847;396094;1993;10;5;2;14;1;37;5249;4;15;1;19;14;1;37;5;10;1993;2
1848;396097;1993;10;5;2;14;1;40;3599;32;4;1;-1;14;1;40;5;10;1993;2
1849;396116;1993;10;5;2;14;1;59;5226;2;15;1;20;14;1;59;5;10;1993;2
1850;396329;1993;10;5;2;14;5;32;54;1;22;1;53;14;5;32;5;10;1993;2
1852;396488;1993;10;5;2;14;8;11;42;2;22;1;53;14;8;11;5;10;1993;2
1853;396621;1993;10;5;2;14;10;24;55;4;22;1;53;14;10;24;5;10;1993;2
1854;396759;1993;10;5;2;14;12;42;21;8;22;1;53;14;12;42;5;10;1993;2
1856;396821;1993;10;5;2;14;13;44;21;8;22;1;53;14;13;44;5;10;1993;2
1857;396979;1993;10;5;2;14;16;22;21;8;22;1;53;14;16;22;5;10;1993;2
1860;397229;1993;10;5;2;14;20;32;120;8;22;1;53;14;20;32;5;10;1993;2
1864;397427;1993;10;5;2;14;23;50;167;16;22;1;53;14;23;50;5;10;1993;2
1865;397646;1993;10;5;2;14;27;29;21;32;22;1;53;14;27;29;5;10;1993;2
1866;397715;1993;10;5;2;14;28;38;4417;32;10;1;10;14;28;38;5;10;1993;2
1867;397821;1993;10;5;2;14;30;24;21;8;22;1;53;14;30;24;5;10;1993;2
1869;397942;1993;10;5;2;14;32;25;273;8;22;1;53;14;32;25;5;10;1993;2
1870;398084;1993;10;5;2;14;34;47;29;32;22;1;53;14;34;47;5;10;1993;2
1871;398169;1993;10;5;2;14;36;12;28;32;22;1;53;14;36;12;5;10;1993;2
1872;398274;1993;10;5;2;14;37;57;21;32;22;1;53;14;37;57;5;10;1993;2
1873;398355;1993;10;5;2;14;39;18;21;32;22;1;53;14;39;18;5;10;1993;2
1875;398436;1993;10;5;2;14;40;39;21;32;22;1;53;14;40;39;5;10;1993;2
1876;398574;1993;10;5;2;14;42;57;21;32;22;1;53;14;42;57;5;10;1993;2
1881;398870;1993;10;5;2;14;47;53;287;32;22;1;53;14;47;53;5;10;1993;2
