job_number,start_time,wait_time,runtime,nodes_alloc,cpu_used,mem_used,proc_req,time_req,mem_req,status,user,user_group,executable_num,queue_num,partition,prev_job,think_time,hours,minutes,seconds,month,month,year,day_of_week,,starting_minutes,,nós alloc por 10 min,runtime 10 min,intervalos 10 min,,,,10 min utilizado,,10 min com 128 nos
11177,2121053,-1,29,1,-1,-1,-1,-1,-1,-1,43,1,222,-1,-1,-1,-1,13,10,56,25,10,1993,1,,35350.88333,3536,168,6193,5149,0,0,,,,
11178,2121057,-1,25,8,-1,-1,-1,-1,-1,-1,43,1,223,-1,-1,-1,-1,13,11,0,25,10,1993,1,,35350.95,3536,168,6193,5150,1,1,,,,
11179,2121064,-1,18,1,-1,-1,-1,-1,-1,-1,43,1,224,-1,-1,-1,-1,13,11,7,25,10,1993,1,,35351.06667,3536,168,6193,5151,1,64,,,,
11180,2121070,-1,9,1,-1,-1,-1,-1,-1,-1,43,1,225,-1,-1,-1,-1,13,11,13,25,10,1993,1,,35351.16667,3536,168,6193,5152,1,1,,,,
11181,2121073,-1,7,2,-1,-1,-1,-1,-1,-1,43,1,226,-1,-1,-1,-1,13,11,16,25,10,1993,1,,35351.21667,3536,168,6193,5153,0,0,,,,
11182,2121076,-1,5,8,-1,-1,-1,-1,-1,-1,43,1,266,-1,-1,-1,-1,13,11,19,25,10,1993,1,,35351.26667,3536,168,6193,5154,2,36,,,,
11183,2121119,-1,107,1,-1,-1,-1,-1,-1,-1,22,1,261,-1,-1,-1,-1,13,12,2,25,10,1993,1,,35351.98333,3536,168,6193,5155,1,1,,,,
11184,2121175,-1,1273,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,13,12,58,25,10,1993,1,,35352.91667,3536,168,6193,5156,0,0,,,,
11187,2121388,-1,155,2,-1,-1,-1,-1,-1,-1,22,1,261,-1,-1,-1,-1,13,16,31,25,10,1993,1,,35356.46667,3536,168,6193,5157,0,0,,,,
11190,2121580,-1,312,16,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,13,19,43,25,10,1993,1,,35359.66667,3536,168,6193,5158,1,2,,,,
11192,2121832,-1,85,4,-1,-1,-1,-1,-1,-1,22,1,261,-1,-1,-1,-1,13,23,55,25,10,1993,1,,35363.86667,3537,44,310,5159,4,44,,,,
11193,2122030,-1,95,8,-1,-1,-1,-1,-1,-1,22,1,261,-1,-1,-1,-1,13,27,13,25,10,1993,1,,35367.16667,3537,44,310,5160,0,0,,,,
11195,2122182,-1,130,32,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,13,29,45,25,10,1993,1,,35369.7,3537,44,310,5161,1,1,,,,
11196,2122218,-1,88,16,-1,-1,-1,-1,-1,-1,22,1,261,-1,-1,-1,-1,13,30,21,25,10,1993,1,,35370.3,3538,145,729,5162,0,0,,,,
11197,2122335,-1,66,32,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,13,32,18,25,10,1993,1,,35372.25,3538,145,729,5163,0,0,,,,
11198,2122431,-1,386,32,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,13,33,54,25,10,1993,1,,35373.85,3538,145,729,5164,0,0,,,,
11199,2122453,-1,39,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,13,34,16,25,10,1993,1,,35374.21667,3538,145,729,5165,0,0,,,,
11200,2122560,-1,28,32,-1,-1,-1,-1,-1,-1,22,1,261,-1,-1,-1,-1,13,36,3,25,10,1993,1,,35376,3538,145,729,5166,0,0,,,,
11201,2122615,-1,122,32,-1,-1,-1,-1,-1,-1,22,1,261,-1,-1,-1,-1,13,36,58,25,10,1993,1,,35376.91667,3538,145,729,5167,2,128,,,,
11203,2123186,-1,1305,32,-1,-1,-1,-1,-1,-1,11,1,11,-1,-1,-1,-1,13,46,29,25,10,1993,1,,35386.43333,3539,33,1391,5168,0,0,,,,
11204,2123250,-1,86,1,-1,-1,-1,-1,-1,-1,22,1,288,-1,-1,-1,-1,13,47,33,25,10,1993,1,,35387.5,3539,33,1391,5169,0,0,,,,
11205,2123791,-1,26,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,13,56,34,25,10,1993,1,,35396.51667,3540,65,5957,5170,0,0,,,,
11206,2123876,-1,5931,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,13,57,59,25,10,1993,1,,35397.93333,3540,65,5957,5171,0,0,,,,
11207,2125039,-1,332,64,-1,-1,-1,-1,-1,-1,35,1,146,-1,-1,-1,-1,14,17,22,25,10,1993,1,,35417.31667,3542,64,332,5172,0,0,,,,
11208,2125779,-1,14,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,14,29,42,25,10,1993,1,,35429.65,3543,1,14,5173,0,0,,,,
11209,2126361,-1,3723,16,-1,-1,-1,-1,-1,-1,28,1,-1,-1,-1,-1,-1,14,39,24,25,10,1993,1,,35439.35,3544,16,3723,5174,0,0,,,,
11210,2126982,-1,20,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,14,49,45,25,10,1993,1,,35449.7,3545,1,20,5175,0,0,,,,
11211,2127406,-1,50,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,14,56,49,25,10,1993,1,,35456.76667,3546,1,50,5176,0,0,,,,
11212,2127625,-1,248,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,0,28,25,10,1993,1,,35460.41667,3547,2,264,5177,0,0,,,,
11213,2128102,-1,16,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,15,8,25,25,10,1993,1,,35468.36667,3547,2,264,5178,0,0,,,,
11214,2128420,-1,49,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,13,43,25,10,1993,1,,35473.66667,3548,4,183,5179,0,0,,,,
11215,2128553,-1,41,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,15,56,25,10,1993,1,,35475.88333,3548,4,183,5180,0,0,,,,
11216,2128666,-1,38,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,17,49,25,10,1993,1,,35477.76667,3548,4,183,5181,0,0,,,,
11217,2128762,-1,55,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,19,25,25,10,1993,1,,35479.36667,3548,4,183,5182,0,0,,,,
11218,2128889,-1,33,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,21,32,25,10,1993,1,,35481.48333,3549,2,81,5183,0,0,,,,
11219,2129238,-1,48,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,27,21,25,10,1993,1,,35487.3,3549,2,81,5184,0,0,,,,
11220,2129810,-1,14,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,15,36,53,25,10,1993,1,,35496.83333,3550,2,80,5185,1,128,,,,
11221,2129814,-1,66,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,36,57,25,10,1993,1,,35496.9,3550,2,80,5186,0,0,,,,
11222,2130048,-1,50,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,40,51,25,10,1993,1,,35500.8,3551,5,2679,5187,0,0,,,,
11223,2130070,-1,2533,1,-1,-1,-1,-1,-1,-1,22,1,150,-1,-1,-1,-1,15,41,13,25,10,1993,1,,35501.16667,3551,5,2679,5188,0,0,,,,
11224,2130230,-1,31,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,43,53,25,10,1993,1,,35503.83333,3551,5,2679,5189,0,0,,,,
11225,2130329,-1,35,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,45,32,25,10,1993,1,,35505.48333,3551,5,2679,5190,0,0,,,,
11226,2130447,-1,30,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,47,30,25,10,1993,1,,35507.45,3551,5,2679,5191,0,0,,,,
11227,2130801,-1,55,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,15,53,24,25,10,1993,1,,35513.35,3552,1,55,5192,0,0,,,,
11228,2132294,-1,35,1,-1,-1,-1,-1,-1,-1,46,1,284,-1,-1,-1,-1,16,18,17,25,10,1993,1,,35538.23333,3554,1,35,5193,0,0,,,,
11229,2132403,-1,963,1,-1,-1,-1,-1,-1,-1,22,1,265,-1,-1,-1,-1,16,20,6,25,10,1993,1,,35540.05,3555,109,12294,5194,0,0,,,,
11230,2132466,-1,2807,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,16,21,9,25,10,1993,1,,35541.1,3555,109,12294,5195,0,0,,,,
11231,2132479,-1,33,1,-1,-1,-1,-1,-1,-1,12,2,289,-1,-1,-1,-1,16,21,22,25,10,1993,1,,35541.31667,3555,109,12294,5196,0,0,,,,
11232,2132564,-1,62,1,-1,-1,-1,-1,-1,-1,46,1,284,-1,-1,-1,-1,16,22,47,25,10,1993,1,,35542.73333,3555,109,12294,5197,0,0,,,,
11233,2132684,-1,27,1,-1,-1,-1,-1,-1,-1,15,1,12,-1,-1,-1,-1,16,24,47,25,10,1993,1,,35544.73333,3555,109,12294,5198,0,0,,,,
11234,2132735,-1,218,4,-1,-1,-1,-1,-1,-1,15,1,19,-1,-1,-1,-1,16,25,38,25,10,1993,1,,35545.58333,3555,109,12294,5199,0,0,,,,
11235,2132745,-1,7912,2,-1,-1,-1,-1,-1,-1,22,1,150,-1,-1,-1,-1,16,25,48,25,10,1993,1,,35545.75,3555,109,12294,5200,0,0,,,,
11236,2132772,-1,183,2,-1,-1,-1,-1,-1,-1,15,1,20,-1,-1,-1,-1,16,26,15,25,10,1993,1,,35546.2,3555,109,12294,5201,0,0,,,,
11237,2132851,-1,62,32,-1,-1,-1,-1,-1,-1,46,1,284,-1,-1,-1,-1,16,27,34,25,10,1993,1,,35547.51667,3555,109,12294,5202,0,0,,,,
11238,2132985,-1,27,1,-1,-1,-1,-1,-1,-1,15,1,9,-1,-1,-1,-1,16,29,48,25,10,1993,1,,35549.75,3555,109,12294,5203,1,128,,,,
11239,2133055,-1,37,1,-1,-1,-1,-1,-1,-1,15,1,56,-1,-1,-1,-1,16,30,58,25,10,1993,1,,35550.91667,3556,34,130,5204,0,0,,,,
11240,2133074,-1,71,32,-1,-1,-1,-1,-1,-1,46,1,284,-1,-1,-1,-1,16,31,17,25,10,1993,1,,35551.23333,3556,34,130,5205,0,0,,,,
11241,2133522,-1,22,1,-1,-1,-1,-1,-1,-1,15,1,12,-1,-1,-1,-1,16,38,45,25,10,1993,1,,35558.7,3556,34,130,5206,0,0,,,,
11242,2133609,-1,9,32,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,16,40,12,25,10,1993,1,,35560.15,3557,66,447,5207,0,0,,,,
11243,2133701,-1,25,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,16,41,44,25,10,1993,1,,35561.68333,3557,66,447,5208,0,0,,,,
11244,2133773,-1,31,1,-1,-1,-1,-1,-1,-1,15,1,12,-1,-1,-1,-1,16,42,56,25,10,1993,1,,35562.88333,3557,66,447,5209,0,0,,,,
11245,2133774,-1,382,32,-1,-1,-1,-1,-1,-1,1,1,290,-1,-1,-1,-1,16,42,57,25,10,1993,1,,35562.9,3557,66,447,5210,0,0,,,,
11246,2134245,-1,86,8,-1,-1,-1,-1,-1,-1,34,1,108,-1,-1,-1,-1,16,50,48,25,10,1993,1,,35570.75,3558,9,102,5211,0,0,,,,
11247,2134460,-1,16,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,16,54,23,25,10,1993,1,,35574.33333,3558,9,102,5212,0,0,,,,
11248,2135017,-1,14,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,17,3,40,25,10,1993,1,,35583.61667,3559,18,313,5213,0,0,,,,
11249,2135077,-1,52,8,-1,-1,-1,-1,-1,-1,34,1,108,-1,-1,-1,-1,17,4,40,25,10,1993,1,,35584.61667,3559,18,313,5214,0,0,,,,
11250,2135177,-1,13,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,17,6,20,25,10,1993,1,,35586.28333,3559,18,313,5215,0,0,,,,
11251,2135246,-1,205,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,17,7,29,25,10,1993,1,,35587.43333,3559,18,313,5216,0,0,,,,
11252,2135275,-1,29,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,17,7,58,25,10,1993,1,,35587.91667,3559,18,313,5217,0,0,,,,
11253,2135427,-1,5946,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,17,10,30,25,10,1993,1,,35590.45,3560,76,6468,5218,0,0,,,,
11254,2135497,-1,85,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,17,11,40,25,10,1993,1,,35591.61667,3560,76,6468,5219,2,128,,,,
11255,2135675,-1,79,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,17,14,38,25,10,1993,1,,35594.58333,3560,76,6468,5220,0,0,,,,
11256,2135842,-1,358,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,17,17,25,25,10,1993,1,,35597.36667,3560,76,6468,5221,0,0,,,,
11257,2136271,-1,18,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,17,24,34,25,10,1993,1,,35604.51667,3561,1,18,5222,0,0,,,,
11258,2136729,-1,28,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,17,32,12,25,10,1993,1,,35612.15,3562,8,226,5223,0,0,,,,
11259,2136855,-1,198,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,17,34,18,25,10,1993,1,,35614.25,3562,8,226,5224,0,0,,,,
11260,2138047,-1,20,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,17,54,10,25,10,1993,1,,35634.11667,3564,1,20,5225,0,0,,,,
11261,2138699,-1,14,1,-1,-1,-1,-1,-1,-1,9,2,9,-1,-1,-1,-1,18,5,2,25,10,1993,1,,35644.98333,3565,1,14,5226,0,0,,,,
11262,2139359,-1,294,16,-1,-1,-1,-1,-1,-1,35,1,291,-1,-1,-1,-1,18,16,2,25,10,1993,1,,35655.98333,3566,16,294,5227,0,0,,,,
11263,2139686,-1,305,16,-1,-1,-1,-1,-1,-1,35,1,291,-1,-1,-1,-1,18,21,29,25,10,1993,1,,35661.43333,3567,52,2844,5228,0,0,,,,
11264,2139791,-1,2340,32,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,18,23,14,25,10,1993,1,,35663.18333,3567,52,2844,5229,0,0,,,,
11265,2140101,-1,199,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,18,28,24,25,10,1993,1,,35668.35,3567,52,2844,5230,0,0,,,,
11266,2140476,-1,205,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,18,34,39,25,10,1993,1,,35674.6,3568,4,205,5231,0,0,,,,
11267,2140901,-1,39,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,18,41,44,25,10,1993,1,,35681.68333,3569,13,116,5232,0,0,,,,
11268,2141025,-1,33,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,18,43,48,25,10,1993,1,,35683.75,3569,13,116,5233,0,0,,,,
11269,2141124,-1,31,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,18,45,27,25,10,1993,1,,35685.4,3569,13,116,5234,0,0,,,,
11270,2141377,-1,13,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,18,49,40,25,10,1993,1,,35689.61667,3569,13,116,5235,0,0,,,,
11271,2141542,-1,31,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,18,52,25,25,10,1993,1,,35692.36667,3570,8,316,5236,0,0,,,,
11272,2141852,-1,285,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,18,57,35,25,10,1993,1,,35697.53333,3570,8,316,5237,0,0,,,,
11273,2142134,-1,2336,32,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,19,2,17,25,10,1993,1,,35702.23333,3571,56,6424,5238,0,0,,,,
11274,2142204,-1,184,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,19,3,27,25,10,1993,1,,35703.4,3571,56,6424,5239,0,0,,,,
11275,2142496,-1,181,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,19,8,19,25,10,1993,1,,35708.26667,3571,56,6424,5240,0,0,,,,
11276,2142504,-1,3723,16,-1,-1,-1,-1,-1,-1,28,1,-1,-1,-1,-1,-1,19,8,27,25,10,1993,1,,35708.4,3571,56,6424,5241,0,0,,,,
11277,2142848,-1,78,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,19,14,11,25,10,1993,1,,35714.13333,3572,12,312,5242,0,0,,,,
11278,2143009,-1,78,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,19,16,52,25,10,1993,1,,35716.81667,3572,12,312,5243,0,0,,,,
11279,2143145,-1,156,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,19,19,8,25,10,1993,1,,35719.08333,3572,12,312,5244,0,0,,,,
11280,2143459,-1,111,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,19,24,22,25,10,1993,1,,35724.31667,3573,8,1368,5245,2,2,,,,
11281,2143664,-1,1257,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,19,27,47,25,10,1993,1,,35727.73333,3573,8,1368,5246,0,0,,,,
11282,2145006,-1,873,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,19,50,9,25,10,1993,1,,35750.1,3576,4,873,5247,0,0,,,,
11283,2145607,-1,10923,16,-1,-1,-1,-1,-1,-1,28,1,-1,-1,-1,-1,-1,20,0,10,25,10,1993,1,,35760.11667,3577,80,13533,5248,0,0,,,,
11284,2145610,-1,2610,64,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,20,0,13,25,10,1993,1,,35760.16667,3577,80,13533,5249,0,0,,,,
11285,2146213,-1,107,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,20,10,16,25,10,1993,1,,35770.21667,3578,8,1172,5250,3,96,,,,
11286,2146391,-1,1065,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,20,13,14,25,10,1993,1,,35773.18333,3578,8,1172,5251,2,2,,,,
11287,2147558,-1,79,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,20,32,41,25,10,1993,1,,35792.63333,3580,8,1599,5252,0,0,,,,
11288,2147707,-1,1520,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,20,35,10,25,10,1993,1,,35795.11667,3580,8,1599,5253,0,0,,,,
11289,2148225,-1,2591,64,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,20,43,48,25,10,1993,1,,35803.75,3581,64,2591,5254,7,138,,,,
11290,2149058,-1,143,1,-1,-1,-1,-1,-1,-1,46,1,292,-1,-1,-1,-1,20,57,41,25,10,1993,1,,35817.63333,3582,1,143,5255,3,37,,,,
11291,2149434,-1,262,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,21,3,57,25,10,1993,1,,35823.9,3583,8,307,5256,4,72,,,,
11292,2149771,-1,45,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,21,9,34,25,10,1993,1,,35829.51667,3583,8,307,5257,4,132,,,,
11293,2149932,-1,1540,4,-1,-1,-1,-1,-1,-1,8,1,286,-1,-1,-1,-1,21,12,15,25,10,1993,1,,35832.2,3584,4,1540,5258,3,6,,,,
11294,2150826,-1,9460,64,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,21,27,9,25,10,1993,1,,35847.1,3585,64,9460,5259,2,36,,,,
11295,2152834,-1,3723,16,-1,-1,-1,-1,-1,-1,28,1,-1,-1,-1,-1,-1,22,0,37,25,10,1993,1,,35880.56667,3589,16,3723,5260,2,16,,,,
11299,2159261,-1,393,1,-1,-1,-1,-1,-1,-1,6,1,6,-1,-1,-1,-1,23,47,44,25,10,1993,1,,35987.68333,3599,1,393,5261,1,64,,,,
11307,2160292,-1,8806,128,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,4,55,26,10,1993,2,,36004.86667,3601,128,8806,5262,3,10,,,,
11308,2169103,-1,10924,16,-1,-1,-1,-1,-1,-1,28,1,-1,-1,-1,-1,-1,2,31,46,26,10,1993,2,,36151.71667,3616,80,20380,5263,8,22,,,,
11309,2169104,-1,9456,64,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,2,31,47,26,10,1993,2,,36151.73333,3616,80,20380,5264,3,3,,,,
11402,2179449,-1,71,4,-1,-1,-1,-1,-1,-1,5,2,11,-1,-1,-1,-1,5,24,12,26,10,1993,2,,36324.15,3633,20,349,5265,4,4,,,,
11405,2179509,-1,84,4,-1,-1,-1,-1,-1,-1,5,2,293,-1,-1,-1,-1,5,25,12,26,10,1993,2,,36325.15,3633,20,349,5266,2,2,,,,
11406,2179511,-1,84,4,-1,-1,-1,-1,-1,-1,5,2,294,-1,-1,-1,-1,5,25,14,26,10,1993,2,,36325.18333,3633,20,349,5267,0,0,,,,
11407,2179524,-1,60,4,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,5,25,27,26,10,1993,2,,36325.4,3633,20,349,5268,2,65,,,,
11408,2179531,-1,50,4,-1,-1,-1,-1,-1,-1,5,2,295,-1,-1,-1,-1,5,25,34,26,10,1993,2,,36325.51667,3633,20,349,5269,2,80,,,,
11411,2179890,-1,462,4,-1,-1,-1,-1,-1,-1,5,2,295,-1,-1,-1,-1,5,31,33,26,10,1993,2,,36331.5,3634,16,1821,5270,3,96,,,,
11412,2179893,-1,461,4,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,5,31,36,26,10,1993,2,,36331.55,3634,16,1821,5271,0,0,,,,
11413,2179896,-1,459,4,-1,-1,-1,-1,-1,-1,5,2,293,-1,-1,-1,-1,5,31,39,26,10,1993,2,,36331.6,3634,16,1821,5272,1,1,,,,
11414,2179904,-1,439,4,-1,-1,-1,-1,-1,-1,5,2,294,-1,-1,-1,-1,5,31,47,26,10,1993,2,,36331.73333,3634,16,1821,5273,1,1,,,,
11429,2181456,-1,102,128,-1,-1,-1,-1,-1,-1,12,2,14,-1,-1,-1,-1,5,57,39,26,10,1993,2,,36357.6,3636,128,102,5274,0,0,,,,
11442,2182550,-1,1325,16,-1,-1,-1,-1,-1,-1,28,1,-1,-1,-1,-1,-1,6,15,53,26,10,1993,2,,36375.83333,3638,32,1354,5275,1,1,,,,
11443,2182582,-1,29,16,-1,-1,-1,-1,-1,-1,28,1,-1,-1,-1,-1,-1,6,16,25,26,10,1993,2,,36376.36667,3638,32,1354,5276,0,0,,,,
11445,2183281,-1,3724,16,-1,-1,-1,-1,-1,-1,28,1,-1,-1,-1,-1,-1,6,28,4,26,10,1993,2,,36388.01667,3639,16,3724,5277,0,0,,,,
11461,2186380,-1,9389,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,7,19,43,26,10,1993,2,,36439.66667,3644,64,9389,5278,0,0,,,,
11468,2187748,-1,17,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,7,42,31,26,10,1993,2,,36462.46667,3647,1,17,5279,0,0,,,,
11470,2188367,-1,11,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,7,52,50,26,10,1993,2,,36472.78333,3648,1,11,5280,0,0,,,,
11471,2189537,-1,157,1,-1,-1,-1,-1,-1,-1,46,1,292,-1,-1,-1,-1,8,12,20,26,10,1993,2,,36492.28333,3650,2,327,5281,0,0,,,,
11472,2189743,-1,170,1,-1,-1,-1,-1,-1,-1,46,1,292,-1,-1,-1,-1,8,15,46,26,10,1993,2,,36495.71667,3650,2,327,5282,1,1,,,,
11473,2190545,-1,957,1,-1,-1,-1,-1,-1,-1,22,1,296,-1,-1,-1,-1,8,29,8,26,10,1993,2,,36509.08333,3651,1,957,5283,0,0,,,,
11477,2192700,-1,15,1,-1,-1,-1,-1,-1,-1,9,2,9,-1,-1,-1,-1,9,5,3,26,10,1993,2,,36545,3655,1,15,5284,0,0,,,,
11483,2193350,-1,18,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,9,15,53,26,10,1993,2,,36555.83333,3656,1,18,5285,0,0,,,,
11486,2194258,-1,86,1,-1,-1,-1,-1,-1,-1,46,1,284,-1,-1,-1,-1,9,31,1,26,10,1993,2,,36570.96667,3658,3,198,5286,0,0,,,,
11491,2194521,-1,18,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,9,35,24,26,10,1993,2,,36575.35,3658,3,198,5287,0,0,,,,
11493,2194606,-1,94,1,-1,-1,-1,-1,-1,-1,46,1,61,-1,-1,-1,-1,9,36,49,26,10,1993,2,,36576.76667,3658,3,198,5288,0,0,,,,
11496,2195771,-1,14,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,9,56,14,26,10,1993,2,,36596.18333,3660,1,14,5289,0,0,,,,
11502,2196484,-1,387,1,-1,-1,-1,-1,-1,-1,6,1,6,-1,-1,-1,-1,10,8,7,26,10,1993,2,,36608.06667,3661,1,387,5290,0,0,,,,
11506,2197475,-1,68,8,-1,-1,-1,-1,-1,-1,37,1,297,-1,-1,-1,-1,10,24,38,26,10,1993,2,,36624.58333,3663,8,68,5291,0,0,,,,
11511,2197825,-1,16,1,-1,-1,-1,-1,-1,-1,6,1,6,-1,-1,-1,-1,10,30,28,26,10,1993,2,,36630.41667,3664,65,41,5292,0,0,,,,
11513,2198355,-1,17,32,-1,-1,-1,-1,-1,-1,12,2,-1,-1,-1,-1,-1,10,39,18,26,10,1993,2,,36639.25,3664,65,41,5293,0,0,,,,
11514,2198361,-1,8,32,-1,-1,-1,-1,-1,-1,12,2,11,-1,-1,-1,-1,10,39,24,26,10,1993,2,,36639.35,3664,65,41,5294,0,0,,,,
11515,2198559,-1,102,128,-1,-1,-1,-1,-1,-1,12,2,14,-1,-1,-1,-1,10,42,42,26,10,1993,2,,36642.65,3665,131,135,5295,0,0,,,,
11516,2198794,-1,15,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,10,46,37,26,10,1993,2,,36646.56667,3665,131,135,5296,0,0,,,,
11518,2198845,-1,15,1,-1,-1,-1,-1,-1,-1,12,2,1,-1,-1,-1,-1,10,47,28,26,10,1993,2,,36647.41667,3665,131,135,5297,0,0,,,,
11519,2198866,-1,3,1,-1,-1,-1,-1,-1,-1,46,1,298,-1,-1,-1,-1,10,47,49,26,10,1993,2,,36647.76667,3665,131,135,5298,0,0,,,,
11520,2199108,-1,3,1,-1,-1,-1,-1,-1,-1,46,1,298,-1,-1,-1,-1,10,51,51,26,10,1993,2,,36651.8,3666,65,710,5299,1,1,,,,
11523,2199255,-1,707,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,10,54,18,26,10,1993,2,,36654.25,3666,65,710,5300,0,0,,,,
11528,2199987,-1,1095,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,11,6,30,26,10,1993,2,,36666.45,3667,65,1099,5301,0,0,,,,
