job_number;start_time;wait_time;runtime;nodes_alloc;cpu_used;mem_used;proc_req;time_req;mem_req;status;user;user_group;executable_num;queue_num;partition;prev_job;think_time;hours;minutes;seconds;month;month;year;day_of_week
28141;5220570;-1;24;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;09;09;33;30;11;1993;2
28142;5220615;-1;1797;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;09;10;18;30;11;1993;2
28143;5220773;-1;467;32;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;09;12;56;30;11;1993;2
28144;5220784;-1;58;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;13;07;30;11;1993;2
28145;5220900;-1;70;32;-1;-1;-1;-1;-1;-1;7;1;10;-1;-1;-1;-1;09;15;03;30;11;1993;2
28146;5220976;-1;86;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;16;19;30;11;1993;2
28147;5221220;-1;63;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;20;23;30;11;1993;2
28148;5221271;-1;1212;32;-1;-1;-1;-1;-1;-1;7;1;10;-1;-1;-1;-1;09;21;14;30;11;1993;2
28149;5221290;-1;6;2;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;21;33;30;11;1993;2
28150;5221335;-1;24;2;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;22;18;30;11;1993;2
28151;5221342;-1;1141;4;-1;-1;-1;-1;-1;-1;7;1;18;-1;-1;-1;-1;09;22;25;30;11;1993;2
28152;5221362;-1;128;16;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;09;22;45;30;11;1993;2
28153;5221392;-1;75;2;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;23;15;30;11;1993;2
28154;5221479;-1;284;2;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;24;42;30;11;1993;2
28155;5221521;-1;72;16;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;09;25;24;30;11;1993;2
28156;5221730;-1;64;16;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;09;28;53;30;11;1993;2
28157;5221897;-1;19;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;09;31;40;30;11;1993;2
28158;5222094;-1;52;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;34;57;30;11;1993;2
28159;5222281;-1;64;16;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;09;38;04;30;11;1993;2
28160;5222381;-1;50;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;39;44;30;11;1993;2
28161;5222419;-1;2645;32;-1;-1;-1;-1;-1;-1;56;1;-1;-1;-1;-1;-1;09;40;22;30;11;1993;2
28162;5222505;-1;282;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;09;41;48;30;11;1993;2
28163;5222529;-1;260;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;09;42;12;30;11;1993;2
28164;5222561;-1;28;2;-1;-1;-1;-1;-1;-1;48;2;391;-1;-1;-1;-1;09;42;44;30;11;1993;2
28165;5222653;-1;94;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;44;16;30;11;1993;2
28166;5222691;-1;128;16;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;09;44;54;30;11;1993;2
28167;5222735;-1;50;2;-1;-1;-1;-1;-1;-1;48;2;391;-1;-1;-1;-1;09;45;38;30;11;1993;2
28168;5222767;-1;310;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;46;10;30;11;1993;2
28169;5222840;-1;147;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;09;47;23;30;11;1993;2
28170;5222857;-1;131;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;09;47;40;30;11;1993;2
28171;5222949;-1;32;2;-1;-1;-1;-1;-1;-1;48;2;391;-1;-1;-1;-1;09;49;12;30;11;1993;2
28172;5223083;-1;82;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;51;26;30;11;1993;2
28173;5223206;-1;5;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;09;53;29;30;11;1993;2
28174;5223221;-1;153;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;53;44;30;11;1993;2
28175;5223369;-1;169;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;09;56;12;30;11;1993;2
28176;5223392;-1;148;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;09;56;35;30;11;1993;2
28178;5223548;-1;74;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;09;59;11;30;11;1993;2
28179;5223586;-1;140;16;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;09;59;49;30;11;1993;2
28180;5223633;-1;141;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;00;36;30;11;1993;2
28181;5223635;-1;84;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;10;00;38;30;11;1993;2
28182;5223731;-1;75;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;02;14;30;11;1993;2
28183;5223785;-1;234;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;03;08;30;11;1993;2
28184;5223841;-1;193;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;10;04;04;30;11;1993;2
28185;5223855;-1;112;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;10;04;18;30;11;1993;2
28186;5223871;-1;163;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;10;04;34;30;11;1993;2
28187;5223921;-1;42;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;05;24;30;11;1993;2
28188;5224011;-1;50;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;10;06;54;30;11;1993;2
28190;5224107;-1;198;64;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;10;08;30;30;11;1993;2
28191;5224111;-1;85;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;08;34;30;11;1993;2
28192;5224208;-1;201;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;10;11;30;11;1993;2
28194;5224496;-1;89;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;14;59;30;11;1993;2
28195;5224524;-1;227;64;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;10;15;27;30;11;1993;2
28196;5224645;-1;82;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;17;28;30;11;1993;2
28197;5224748;-1;34;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;19;11;30;11;1993;2
28198;5224822;-1;214;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;20;25;30;11;1993;2
28201;5224927;-1;37;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;22;10;30;11;1993;2
28203;5224946;-1;142;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;10;22;29;30;11;1993;2
28204;5224972;-1;114;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;10;22;55;30;11;1993;2
28206;5225089;-1;218;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;24;52;30;11;1993;2
28208;5225164;-1;227;32;-1;-1;-1;-1;-1;-1;12;2;-1;-1;-1;-1;-1;10;26;07;30;11;1993;2
28209;5225170;-1;819;32;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;10;26;13;30;11;1993;2
28210;5225207;-1;43;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;26;50;30;11;1993;2
28211;5225354;-1;86;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;29;17;30;11;1993;2
28212;5225392;-1;133;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;29;55;30;11;1993;2
28213;5225572;-1;84;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;32;55;30;11;1993;2
28214;5225601;-1;51;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;33;24;30;11;1993;2
28216;5225694;-1;675;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;10;34;57;30;11;1993;2
28217;5225723;-1;80;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;35;26;30;11;1993;2
28218;5225774;-1;366;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;10;36;17;30;11;1993;2
28219;5225896;-1;469;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;10;38;19;30;11;1993;2
28221;5226374;-1;244;32;-1;-1;-1;-1;-1;-1;12;2;-1;-1;-1;-1;-1;10;46;17;30;11;1993;2
28222;5226377;-1;113;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;46;20;30;11;1993;2
28223;5226379;-1;2521;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;10;46;22;30;11;1993;2
28225;5226515;-1;31;32;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;10;48;38;30;11;1993;2
28226;5226578;-1;21;32;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;10;49;41;30;11;1993;2
28228;5226632;-1;125;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;50;35;30;11;1993;2
28229;5226636;-1;264;32;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;10;50;39;30;11;1993;2
28231;5226679;-1;22;1;-1;-1;-1;-1;-1;-1;44;1;9;-1;-1;-1;-1;10;51;22;30;11;1993;2
28232;5226709;-1;197;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;10;51;52;30;11;1993;2
28235;5226911;-1;107;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;55;14;30;11;1993;2
28236;5226925;-1;288;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;10;55;28;30;11;1993;2
28237;5226932;-1;63;1;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;10;55;35;30;11;1993;2
28238;5227189;-1;173;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;10;59;52;30;11;1993;2
28240;5227300;-1;560;4;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;11;01;43;30;11;1993;2
28241;5227337;-1;555;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;11;02;20;30;11;1993;2
28246;5228204;-1;217;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;11;16;47;30;11;1993;2
28248;5228301;-1;159;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;11;18;24;30;11;1993;2
28250;5228583;-1;3304;32;-1;-1;-1;-1;-1;-1;56;1;-1;-1;-1;-1;-1;11;23;06;30;11;1993;2
28252;5228905;-1;2412;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;11;28;28;30;11;1993;2
28253;5229138;-1;188;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;11;32;21;30;11;1993;2
28255;5229389;-1;118;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;11;36;32;30;11;1993;2
28257;5229597;-1;143;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;11;40;00;30;11;1993;2
28258;5229611;-1;210;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;11;40;14;30;11;1993;2
28263;5230066;-1;157;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;11;47;49;30;11;1993;2
28264;5230245;-1;40;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;11;50;48;30;11;1993;2
28265;5230288;-1;195;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;11;51;31;30;11;1993;2
28266;5230296;-1;53;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;11;51;39;30;11;1993;2
28268;5230529;-1;118;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;11;55;32;30;11;1993;2
28269;5230625;-1;641;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;11;57;08;30;11;1993;2
28270;5230726;-1;125;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;11;58;49;30;11;1993;2
28272;5230999;-1;115;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;12;03;22;30;11;1993;2
28277;5231322;-1;2409;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;12;08;45;30;11;1993;2
28279;5231535;-1;149;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;12;12;18;30;11;1993;2
28281;5231844;-1;677;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;12;17;27;30;11;1993;2
28282;5231894;-1;3319;32;-1;-1;-1;-1;-1;-1;56;1;-1;-1;-1;-1;-1;12;18;17;30;11;1993;2
28283;5232079;-1;76;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;12;21;22;30;11;1993;2
28284;5232214;-1;88;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;12;23;37;30;11;1993;2
28286;5232353;-1;396;32;-1;-1;-1;-1;-1;-1;23;1;134;-1;-1;-1;-1;12;25;56;30;11;1993;2
28287;5232501;-1;22;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;12;28;24;30;11;1993;2
28288;5232528;-1;5;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;12;28;51;30;11;1993;2
28289;5232581;-1;163;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;12;29;44;30;11;1993;2
28290;5232606;-1;144;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;12;30;09;30;11;1993;2
28296;5232894;-1;1639;2;-1;-1;-1;-1;-1;-1;28;1;77;-1;-1;-1;-1;12;34;57;30;11;1993;2
28297;5233011;-1;652;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;12;36;54;30;11;1993;2
28299;5233736;-1;2447;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;12;48;59;30;11;1993;2
28301;5233911;-1;669;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;12;51;54;30;11;1993;2
28307;5234669;-1;71;2;-1;-1;-1;-1;-1;-1;28;1;77;-1;-1;-1;-1;13;04;32;30;11;1993;2
28308;5234829;-1;221;64;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;13;07;12;30;11;1993;2
28309;5235078;-1;18;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;13;11;21;30;11;1993;2
28310;5235159;-1;24;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;13;12;42;30;11;1993;2
28311;5235199;-1;10;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;13;13;22;30;11;1993;2
28312;5235223;-1;3365;32;-1;-1;-1;-1;-1;-1;56;1;-1;-1;-1;-1;-1;13;13;46;30;11;1993;2
28313;5235234;-1;5594;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;13;13;57;30;11;1993;2
28314;5235280;-1;5556;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;13;14;43;30;11;1993;2
28318;5235797;-1;202;4;-1;-1;-1;-1;-1;-1;8;1;286;-1;-1;-1;-1;13;23;20;30;11;1993;2
28320;5235847;-1;844;2;-1;-1;-1;-1;-1;-1;28;1;77;-1;-1;-1;-1;13;24;10;30;11;1993;2
28323;5236111;-1;216;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;13;28;34;30;11;1993;2
28324;5236189;-1;487;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;13;29;52;30;11;1993;2
28325;5236356;-1;292;4;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;13;32;39;30;11;1993;2
28327;5236693;-1;522;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;13;38;16;30;11;1993;2
28328;5236710;-1;60;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;13;38;33;30;11;1993;2
28329;5236822;-1;49;2;-1;-1;-1;-1;-1;-1;28;1;375;-1;-1;-1;-1;13;40;25;30;11;1993;2
28330;5236823;-1;143;4;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;13;40;26;30;11;1993;2
28331;5236895;-1;1124;2;-1;-1;-1;-1;-1;-1;28;1;77;-1;-1;-1;-1;13;41;38;30;11;1993;2
28332;5236896;-1;226;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;13;41;39;30;11;1993;2
28334;5237231;-1;1402;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;13;47;14;30;11;1993;2
28335;5237274;-1;32;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;13;47;57;30;11;1993;2
28336;5237296;-1;86;4;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;13;48;19;30;11;1993;2
28339;5237490;-1;311;4;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;13;51;33;30;11;1993;2
28343;5237850;-1;105;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;13;57;33;30;11;1993;2
28344;5237897;-1;267;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;13;58;20;30;11;1993;2
28345;5237975;-1;454;4;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;13;59;38;30;11;1993;2
28346;5238109;-1;101;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;14;01;52;30;11;1993;2
28348;5238336;-1;103;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;14;05;39;30;11;1993;2
28349;5238354;-1;16;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;14;05;57;30;11;1993;2
28350;5238371;-1;21;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;14;06;14;30;11;1993;2
28351;5238413;-1;11;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;14;06;56;30;11;1993;2
28352;5238494;-1;78;1;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;14;08;17;30;11;1993;2
28353;5238602;-1;3344;32;-1;-1;-1;-1;-1;-1;56;1;-1;-1;-1;-1;-1;14;10;05;30;11;1993;2
28355;5238642;-1;2417;1;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;14;10;45;30;11;1993;2
28356;5238648;-1;856;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;14;10;51;30;11;1993;2
28357;5238688;-1;116;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;14;11;31;30;11;1993;2
28358;5238843;-1;4292;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;14;14;06;30;11;1993;2
28362;5239148;-1;25;1;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;14;19;11;30;11;1993;2
28365;5239406;-1;48;4;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;14;23;29;30;11;1993;2
28366;5239590;-1;3725;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;14;26;33;30;11;1993;2
28368;5239955;-1;33;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;14;32;38;30;11;1993;2
28370;5240349;-1;23;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;14;39;12;30;11;1993;2
28374;5240701;-1;130;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;14;45;04;30;11;1993;2
28375;5240727;-1;53;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;14;45;30;30;11;1993;2
28376;5240760;-1;189;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;14;46;03;30;11;1993;2
28377;5240785;-1;166;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;14;46;28;30;11;1993;2
28378;5240830;-1;53;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;14;47;13;30;11;1993;2
28380;5240880;-1;37;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;14;48;03;30;11;1993;2
28381;5240968;-1;20;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;14;49;31;30;11;1993;2
28382;5241038;-1;166;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;14;50;41;30;11;1993;2
28383;5241079;-1;18;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;14;51;22;30;11;1993;2
28384;5241213;-1;302;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;14;53;36;30;11;1993;2
28386;5241373;-1;92;2;-1;-1;-1;-1;-1;-1;12;2;90;-1;-1;-1;-1;14;56;16;30;11;1993;2
28387;5241381;-1;88;2;-1;-1;-1;-1;-1;-1;12;2;49;-1;-1;-1;-1;14;56;24;30;11;1993;2
28388;5241388;-1;83;2;-1;-1;-1;-1;-1;-1;12;2;50;-1;-1;-1;-1;14;56;31;30;11;1993;2
28389;5241402;-1;71;2;-1;-1;-1;-1;-1;-1;12;2;51;-1;-1;-1;-1;14;56;45;30;11;1993;2
28390;5241446;-1;4847;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;14;57;29;30;11;1993;2
28391;5241478;-1;4816;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;14;58;01;30;11;1993;2
28393;5241950;-1;3324;32;-1;-1;-1;-1;-1;-1;56;1;-1;-1;-1;-1;-1;15;05;53;30;11;1993;2
28395;5242159;-1;39;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;15;09;22;30;11;1993;2
28400;5242418;-1;127;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;15;13;41;30;11;1993;2
28401;5242608;-1;4;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;15;16;51;30;11;1993;2
28402;5242675;-1;104;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;15;17;58;30;11;1993;2
28403;5242814;-1;41;8;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;15;20;17;30;11;1993;2
28404;5243069;-1;111;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;15;24;32;30;11;1993;2
28405;5243142;-1;3;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;15;25;45;30;11;1993;2
28406;5243169;-1;29;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;15;26;12;30;11;1993;2
28407;5243188;-1;4;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;15;26;31;30;11;1993;2
28408;5243198;-1;8;8;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;15;26;41;30;11;1993;2
28409;5243215;-1;28;2;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;15;26;58;30;11;1993;2
28410;5243255;-1;4;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;15;27;38;30;11;1993;2
28411;5243276;-1;53;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;15;27;59;30;11;1993;2
28412;5243306;-1;47;4;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;15;28;29;30;11;1993;2
28413;5243463;-1;22;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;15;31;06;30;11;1993;2
28414;5243560;-1;15;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;15;32;43;30;11;1993;2
28415;5243780;-1;31;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;15;36;23;30;11;1993;2
28417;5243973;-1;183;16;-1;-1;-1;-1;-1;-1;12;2;-1;-1;-1;-1;-1;15;39;36;30;11;1993;2
28418;5244139;-1;102;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;15;42;22;30;11;1993;2
28419;5244192;-1;33;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;15;43;15;30;11;1993;2
28421;5244344;-1;96;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;15;45;47;30;11;1993;2
28422;5244376;-1;23;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;15;46;19;30;11;1993;2
28423;5244522;-1;294;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;15;48;45;30;11;1993;2
28424;5244684;-1;46;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;15;51;27;30;11;1993;2
28426;5244761;-1;13;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;15;52;44;30;11;1993;2
28427;5244834;-1;100;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;15;53;57;30;11;1993;2
28428;5244939;-1;40;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;15;55;42;30;11;1993;2
28429;5244941;-1;99;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;15;55;44;30;11;1993;2
28430;5244999;-1;45;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;15;56;42;30;11;1993;2
28434;5245282;-1;50;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;16;01;25;30;11;1993;2
28436;5245384;-1;2488;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;16;03;07;30;11;1993;2
28438;5245507;-1;40;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;16;05;10;30;11;1993;2
28440;5245931;-1;95;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;16;12;14;30;11;1993;2
28441;5246215;-1;107;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;16;16;58;30;11;1993;2
28442;5246235;-1;47;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;16;17;18;30;11;1993;2
28443;5246267;-1;53;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;16;17;50;30;11;1993;2
28444;5246284;-1;39;32;-1;-1;-1;-1;-1;-1;44;1;-1;-1;-1;-1;-1;16;18;07;30;11;1993;2
28445;5246331;-1;13;32;-1;-1;-1;-1;-1;-1;44;1;-1;-1;-1;-1;-1;16;18;54;30;11;1993;2
